식당(ID),식당명,지역명,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,입식좌석수,좌식좌석수,대표메뉴명
99313,허가남원추어탕,부산광역시 해운대구,Y,Y,N,N,Y,Y,일요일,매일 11:00~18:00,N,N,N,,,,달맞이동산지구,35.158846,129.183148,695.357204,N,N,N,,,
99314,피자알볼로(좌동점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,전화예약,,"https://www.pizzaalvolo.co.kr/,http://blog.naver.com/yori4jw,http://www.facebook.com/alvolo8495,http://www.instagram.com/alvolo1688",,,,,N,N,N,,,
99316,동키치킨(신도시점),부산광역시 해운대구,N,N,N,N,N,N,연중무휴,매일 16:00~01:00,N,N,N,,,,,,,,N,N,N,,,
99317,장산홍가,부산광역시 해운대구,Y,N,N,N,N,Y,,매일 11:00~00:00,N,N,N,전화예약,,,,,,,N,N,N,,,
99318,남천집(해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99319,송정호텔3층,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99322,페리카나치킨(해운대좌동주공2점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
99324,챨리스팝,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99325,더도이 축산직영(해운대점),부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
99326,햇살마을,부산광역시 해운대구,N,N,N,N,N,N,,매일 11:00~22:00,N,N,N,,,,,,,,N,N,N,,,
99328,디아모,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99332,방장치킨(해운대본점),부산광역시 해운대구,N,N,N,N,N,N,연중무휴,매일 12:00~00:00,N,N,N,,,,,,,,N,Y,Y,,,
99333,온더플레이트,부산광역시 해운대구,Y,Y,N,N,Y,Y,,,N,N,N,"전화예약,온라인예약",네이버,"https://www.busanparadisehotel.co.kr/front/facility/dinebuffet://,https://www.instagram.com/paradisehotelbusan/",해운대해수욕장,35.1590427,129.160115,359.827515,N,N,N,,,
99334,미가원,부산광역시 해운대구,Y,N,N,N,N,N,,매일 12:00~22:30,N,N,N,전화예약,,,,,,,N,N,N,,,
99335,옛날집베이컨꼬지,부산광역시 해운대구,N,N,N,N,Y,N,,매일 18:00~01:00,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,219.782986,N,N,N,,,
99336,전통충무할매김밥,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99339,인룸다이닝,부산광역시 해운대구,N,N,N,N,N,N,,매일 07:00~23:59,N,N,N,,,"https://www.josunhotel.com/hotel/westinBusan.do,https://www.instagram.com/thewestinjosunbusan/,https://www.facebook.com/thewestinjosunbusan/",해운대해수욕장,35.1590427,129.160115,674.645152,N,N,N,,,
99340,렛잇비어,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99341,해운대가야밀면,부산광역시 해운대구,Y,N,N,N,N,Y,,매일 09:00~21:00,N,N,N,"전화예약,온라인예약",네이버,,,,,,N,N,N,,,
99342,청사포장어구이,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99344,재첩마을섬진강,부산광역시 해운대구,N,N,N,N,Y,N,,매일 09:30~21:30,N,N,N,,,,,,,,N,N,N,,,
99345,동일회도매센타,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99348,몽키친,부산광역시 해운대구,N,Y,N,N,N,Y,,매일 17:30~04:00,N,N,N,전화예약,,http://www.instagram.com/mong_kitchen,,,,,N,N,N,,,
99350,소문난막창,부산광역시 해운대구,N,N,N,N,Y,N,,매일 16:00~02:00,N,N,N,,,,,,,,N,N,N,,,
99351,마녀바,부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 20:00~02:00,N,N,N,전화예약,,,,,,,N,N,N,,,
99354,아제포차,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99355,펀자브 인도요리,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,해운대해수욕장,35.1590427,129.160115,262.298117,N,N,N,34,,
99356,일돈복,부산광역시 해운대구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
99357,그숲(해운대장산점),부산광역시 해운대구,N,Y,N,N,N,Y,,매일 17:00~03:00,N,N,Y,,,https://geusuphaeundae.modoo.at,,,,,N,N,N,,,
99360,맥도날드,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,신해운대역,35.1814847,129.177292,433.190582,N,N,N,,,
99361,이유수피자,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99362,은진식품,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99366,레브과자점,부산광역시 해운대구,N,N,N,N,N,N,,매일 07:30~23:50,N,N,N,,,,,,,,N,N,N,,,
99376,부흥갈비,부산광역시 사하구,N,N,N,N,Y,N,,매일 10:00~22:00,N,N,N,,,,,,,,N,N,N,,,
99404,산해한정식,부산광역시 사하구,N,N,N,N,N,N,,매일 09:30~22:00,N,N,N,,,,,,,,N,N,N,,,
99405,원조마산생아구찜,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99407,동명돼지국밥,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,http://cityfood.co.kr/h9/dongmyeong,,,,,N,N,N,,,
99409,고성횟집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99410,털보의등갈비,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99414,서울횟집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99416,원조동곡숙성 손국수,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99418,하바드치킨,부산광역시 사하구,N,N,N,N,N,N,,매일 10:00~24:00,N,N,N,,,,낙동강하구아미산전망대,35.0469589,128.967788,681.612077,N,N,N,,,
99419,삼성횟집,부산광역시 사하구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
99423,다대포식당,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99424,묵꼬가자,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,435.622554,N,N,N,,,
99431,녹두랑 전이랑,부산광역시 사하구,N,N,N,N,N,N,,,N,N,Y,,,,다대포 해수욕장,35.0463817,128.968006,421.622716,N,N,N,,,
99433,송백숯불갈비,부산광역시 사하구,N,N,N,N,N,N,,매일 11:30~23:30,N,N,N,,,,,,,,N,N,N,,,
99434,만원이만원횟집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99489,파리바게뜨(부산몰운대점),부산광역시 사하구,N,N,N,N,Y,N,,,N,N,N,,,http://www.paris.co.kr/,다대포 해수욕장,35.0463817,128.968006,454.088643,N,N,N,,,
99626,얼로닉(ALONIC),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99627,성우식당,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99628,라바앤그릴,부산광역시 수영구,N,Y,N,N,Y,Y,월요일,,N,N,N,,,"http://www.instagram.com/mywinterseason2013,http://www.facebook.com/labargrill",,,,,N,N,N,,,
99629,압구정김밥(남천점),부산광역시 수영구,N,N,N,N,N,N,,매일 10:00~20:00,N,N,N,,,,,,,,N,N,N,,,
99632,빨간병아리(수영점),부산광역시 수영구,N,N,N,N,N,N,,매일 17:00~05:00,N,N,Y,,,,수영사적공원,35.170842,129.114398,526.709756,N,N,N,,,
99633,나무와새,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99634,삼삼아구찜,부산광역시 수영구,Y,N,N,N,Y,N,월요일,매일 11:30~22:30,N,N,N,전화예약,,,수영사적공원,35.170842,129.114398,665.660486,N,N,N,,,
99635,까치횟집,부산광역시 수영구,Y,Y,N,N,Y,Y,,매일 10:30~22:30,N,N,N,"전화예약,온라인예약",네이버,"http://kkachi.makorang.com/,http://busankkachi.modoo.at/",민락수변공원,35.1582645,129.131484,150.949535,N,N,N,,,"모듬회,통마리"
99636,양조장,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99637,구명애 포항물회,부산광역시 수영구,Y,N,N,N,Y,Y,화요일,매일 10:00~22:00,N,N,N,전화예약,,,민락수변공원,35.1582645,129.131484,130.491204,N,N,N,,,
99638,명송회오리탕,부산광역시 수영구,N,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,,,,민락수변공원,35.1582645,129.131484,455.453323,N,N,N,,,
99639,남해횟집,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,519.952664,N,N,N,,,
99640,구석,부산광역시 수영구,N,Y,N,N,N,Y,,매일 18:00~03:00,N,N,Y,전화예약,,,수영사적공원,35.170842,129.114398,572.280637,N,N,N,,,
99641,일번지횟집,부산광역시 수영구,Y,Y,N,Y,Y,Y,,매일 11:00~24:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,519.952664,N,N,N,,,
99642,칠성통닭,부산광역시 수영구,N,N,N,N,Y,N,화요일,매일 16:00~23:00,N,N,N,,,,,,,,N,N,N,,,
99643,심야카츠교,부산광역시 수영구,N,Y,N,N,N,N,,매일 17:30~01:00,N,N,N,전화예약,,https://instagram.com/katsugyo_midnight,,,,,N,N,N,,,
99644,수빈이떡볶이,부산광역시 수영구,N,N,N,N,Y,N,,"평일 14:00~23:30, 일요일 12:00~23:30",N,N,N,,,,,,,,N,N,N,,,
99645,맘스터치(남천점),부산광역시 수영구,N,Y,N,N,N,N,연중무휴,매일 11:00~23:00,N,N,Y,전화예약,,,,,,,N,Y,Y,,,
99646,부산돼지국밥,부산광역시 수영구,N,N,N,N,Y,N,,매일 09:00~21:00,N,N,N,전화예약,,,,,,,N,N,N,,,
99647,소드레한정식,부산광역시 수영구,Y,N,N,N,Y,N,월요일,,N,N,N,,,,,,,,N,N,N,,,
99648,이든,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99649,꿀꿀뒷고기,부산광역시 수영구,N,N,N,N,Y,N,,매일 19:00~02:00,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,460.483053,N,N,N,,,
99650,왈츠,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,284.860708,N,N,N,,,
99651,차오프라야 타이푸드,부산광역시 수영구,Y,Y,N,N,N,N,일요일,,N,N,Y,전화예약,,https://m.blog.naver.com/yui1355o/221546483178,,,,,N,N,N,,,
99652,연,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
99749,정훈희와 김태화의 꽃밭에서,부산광역시 기장군,Y,Y,N,N,Y,Y,,매일 11:00~18:00,N,N,N,전화예약,,,더무빙카라반캠핑,35.3225691,129.269933,520.884846,N,N,N,,,
111887,송도공원,부산광역시 서구,Y,Y,N,N,Y,N,연중무휴,매일 11:30~21:00,N,N,N,전화예약,,"http://songdopark.co.kr/,http://www.instagram.com/songdopark",송도오션파크,35.0727332,129.01749,255.504603,N,N,N,,,
111889,송도공원,부산광역시 서구,Y,Y,N,N,Y,N,연중무휴,매일 11:30~21:00,N,N,N,전화예약,,"http://songdopark.co.kr/,http://www.instagram.com/songdopark",송도오션파크,35.0727332,129.01749,255.504603,N,N,N,,,
111894,한사랑,부산광역시 서구,N,N,N,N,Y,N,,매일 09:00~20:00,N,N,N,,,,송도해수욕장,35.075812,129.016799,530.150274,N,N,N,,,
111895,송도공원,부산광역시 서구,Y,Y,N,N,Y,N,연중무휴,매일 11:30~21:00,N,N,N,전화예약,,"http://songdopark.co.kr/,http://www.instagram.com/songdopark",송도오션파크,35.0727332,129.01749,255.504603,N,N,N,,,
112314,JM컴퍼니,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,316.688891,N,N,N,,,
112316,청사포장어구이,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112319,거창순두부,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112320,타코락007,부산광역시 해운대구,N,N,N,N,Y,N,,매일 17:00~03:30,N,N,N,,,,,,,,N,N,N,,,
112322,허가네김밥,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,영화의 거리,35.1548866,129.144666,479.084266,N,N,N,,,
112323,베네치아,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,493.59081,N,N,N,,,
112325,미포할매복국본가,부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 00:00~24:00,N,N,N,전화예약,,,,,,,N,N,N,,,
112330,선미아구찜,부산광역시 해운대구,Y,N,N,N,Y,N,연중무휴,매일 11:30~22:00,N,N,N,,,,,,,,N,N,N,,,"생아구찜,생아구+낙지,해물아구찜,생아구+꽃게"
112331,모락모락,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112334,세실곰탕,부산광역시 해운대구,N,N,N,N,Y,N,일요일,"매일 07:00~21:00, 공휴일 09:00~21:00",Y,N,N,,,,,,,,N,N,N,,,
112336,뉴김밥천국(송정점),부산광역시 해운대구,N,N,N,N,Y,N,,매일 06:00~21:00,N,N,Y,,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,513.124481,N,N,N,,,
112337,새벽숯불가든,부산광역시 해운대구,Y,Y,N,N,N,Y,,"평일 16:00~24:00, 공휴일 12:00~24:00",N,N,Y,전화예약,,,,,,,N,N,N,,,
112338,라라분식,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112341,청산식당,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112342,올드보이,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112343,돈가마참숯가마구이,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112346,고래와 참치,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112350,대연동 충무뽈찜,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112352,록키마운틴초콜릿팩토리,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112353,해운대,부산광역시 해운대구,N,Y,N,N,Y,Y,,매일 11:00~21:00,N,N,N,,,,해운대해수욕장,35.1590427,129.160115,637.327454,N,N,N,,,
112354,장독대,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112357,프레드피자(해운대점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
112358,새바다횟집,부산광역시 해운대구,N,N,N,N,Y,N,,매일 11:00~00:30,N,N,N,,,,,,,,N,N,N,,,
112364,도시어부&미쓰물회,부산광역시 해운대구,Y,Y,N,N,Y,Y,,매일 11:00~23:00,N,N,Y,전화예약,,,,,,,N,N,N,,,
112365,완도 참 전복,부산광역시 해운대구,Y,N,N,N,N,Y,일요일,매일 11:30~22:30,N,N,N,전화예약,,,,,,,N,N,N,,,
112368,부산24시수제순대돼지국밥,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112371,흑송,부산광역시 해운대구,Y,N,N,N,Y,Y,,,N,N,N,전화예약,,,"송정해수욕장, 죽도공원",35.1794305,129.199575,568.368099,N,N,N,,,
112372,꿀꿀이 감자탕,부산광역시 해운대구,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,,,,,,,,N,N,N,,,
112373,한우 뭉치(해운대점),부산광역시 해운대구,Y,Y,Y,N,N,Y,월요일,매일 16:00~01:00,N,N,N,전화예약,,,,,,,N,N,N,,,
112374,스파라운지,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112379,하나식품,부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112380,조선델리,부산광역시 해운대구,N,N,N,N,Y,N,,매일 08:00~22:00,N,N,N,온라인예약,네이버,"https://www.josunhotel.com/hotel/westinBusan.do,https://www.instagram.com/thewestinjosunbusan/,https://www.facebook.com/thewestinjosunbusan/",해운대해수욕장,35.1590427,129.160115,674.645152,N,N,N,,,
112381,초량오뎅(해운대신도시점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112412,파리바게뜨(해운대주공점),부산광역시 해운대구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112416,아리산,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112418,돌고래초장집,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112448,김밥일번지(다대점),부산광역시 사하구,N,N,N,N,Y,N,,,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,393.946646,N,N,N,,,
112457,장수왕족발,부산광역시 사하구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
112460,바 하나비,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,401.173065,N,N,N,,,
112463,노랑통닭(다대점),부산광역시 사하구,N,N,N,N,Y,N,,매일 12:30~00:30,N,N,Y,,,"http://norangtongdak.co.kr/,http://www.instagram.com/norangtongdak486/,http://www.facebook.com/norangtongdak/",,,,,N,N,N,,,
112466,해피타임,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,404.748751,N,N,N,,,
112468,더밥하우스(본점),부산광역시 사하구,N,N,N,N,Y,N,일요일,,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,249.157325,N,N,N,,,
112475,네발이네왕족발,부산광역시 사하구,N,N,N,N,Y,N,,매일 14:30~23:30,N,N,N,,,,,,,,N,N,N,,,
112476,청마루,부산광역시 사하구,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,N,,,,다대포 해수욕장,35.0463817,128.968006,284.843817,N,N,N,,,
112480,옥천식당,부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112485,투다리(다대1점),부산광역시 사하구,N,N,N,N,N,N,,,N,N,N,,,http://www.tudari.co.kr/,,,,,N,N,N,,,
112511,뚜레쥬르(부산몰운대점),부산광역시 사하구,N,N,N,N,N,N,일요일,매일 08:00~22:00,N,N,Y,,,http://www.tlj.co.kr/,다대포 해수욕장,35.0463817,128.968006,560.807376,N,N,N,,,
112667,해운대삼계탕(2호점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,Y,,,,광안리 해수욕장,35.1537687,129.118499,587.173294,N,N,N,,,
112668,칼국수 수제비 가정식 밥상,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,633.560384,N,N,N,,,
112669,루후이 홍콩면가,부산광역시 수영구,N,Y,N,N,Y,N,,매일 11:00~21:00,N,N,N,,,,,,,,N,N,N,,,
112670,와일드웨이브(광안본점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112671,북면막걸리,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112673,조개가달다(수영본점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,수영사적공원,35.170842,129.114398,656.254605,N,N,N,,,
112674,양산박,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,194.150159,N,N,N,,,
112675,울타리없는만두집(민락점),부산광역시 수영구,N,N,N,N,Y,N,,매일 10:30~21:30,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,562.395144,N,N,N,,,
112677,고맛집,부산광역시 수영구,N,N,N,N,Y,N,,"평일 16:00~03:00, 주말 13:00~05:00",N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,162.787572,N,N,N,,,
112678,엽이네 전통갈비,부산광역시 수영구,Y,Y,N,N,N,Y,연중무휴,,N,Y,N,전화예약,,,수영사적공원,35.170842,129.114398,535.21712,N,N,N,,,
112679,명가아구찜,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112680,중국관,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112681,현대칼국수김밥전문점,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,641.651416,N,N,N,,,
112682,양이식당,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,광안리 해수욕장,35.1537687,129.118499,626.527236,N,N,N,,,
112684,부쳐스버거(광안점),부산광역시 수영구,N,N,N,N,N,N,,"평일 11:30~22:00, 주말 11:00~22:30",N,N,N,,,http://butchers.fordining.kr/,광안리 해수욕장,35.1537687,129.118499,296.936538,N,N,N,,,
112685,돈까스 앤 부대찌개,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,N,,,,,,,,N,N,N,,,
112686,오참치,부산광역시 수영구,N,N,N,N,Y,N,,매일 18:00~02:00,N,N,Y,전화예약,,,광안리 해수욕장,35.1537687,129.118499,358.327052,N,N,N,28,8,
112687,치킨플러스(부산광안점),부산광역시 수영구,N,N,N,N,N,N,,"평일 13:00~00:00, 주말 13:00~00:00",N,N,N,,,,,,,,N,N,N,,,
112688,석화촌,부산광역시 수영구,Y,Y,N,N,Y,N,일요일,"평일 16:00~00:00, 일요일 16:00~23:00",N,N,Y,,,,광안리 해수욕장,35.1537687,129.118499,584.871249,N,N,N,,,
112689,대청밀면(수영점),부산광역시 수영구,N,Y,N,N,Y,Y,연중무휴,매일 10:30~21:00,N,N,N,,,,,,,,N,N,N,,,
112690,아지트,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112691,강그리고바다,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112692,통큰갈비(수영점),부산광역시 수영구,N,N,N,N,N,N,,매일 16:00~00:00,N,N,N,,,,,,,,N,N,N,,,
112693,피자나라치킨공주(광안점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,Y,,,,,,,,N,N,N,,,
112695,투다리(광안2점),부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,http://www.tudari.co.kr/,광안리 해수욕장,35.1537687,129.118499,691.345156,N,N,N,,,
112696,부산뽈찜아구찜,부산광역시 수영구,N,N,N,N,Y,N,,,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,455.393918,N,N,N,,,
112698,할매재첩국(부산본점),부산광역시 수영구,N,N,N,N,Y,N,,"매일 06:00~21:30, 일요일 06:00~21:00",N,N,N,,,http://jaecheobga.fordining.kr/,광안리 해수욕장,35.1537687,129.118499,286.642163,N,N,N,,,"재첩덮밥,재첩진국,재첩무침,재첩정식"
112699,대가숯불장어구이,부산광역시 수영구,Y,Y,N,N,Y,Y,일요일,매일 12:00~22:00,N,N,N,전화예약,,http://www.instagram.com/daega_anago,,,,,N,N,N,,,
112700,소드레,부산광역시 수영구,Y,N,N,N,Y,N,월요일,,N,N,N,,,,,,,,N,N,N,,,
112702,블랙,부산광역시 수영구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
112703,교촌치킨(민락점),부산광역시 수영구,N,N,N,N,N,N,연중무휴,매일 12:00~01:00,N,N,N,,,http://kyochon.com/,광안리 해수욕장,35.1537687,129.118499,536.097962,N,N,N,,,
112704,대가식당,부산광역시 수영구,N,N,N,N,N,N,일요일,매일 10:30~20:00,N,N,N,,,,,,,,N,N,N,,,
112705,진횟집,부산광역시 수영구,Y,N,N,N,Y,N,,매일 10:00~02:00,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,519.952664,N,N,N,,,
112706,할매손식당,부산광역시 수영구,N,N,N,N,Y,N,연중무휴,매일 09:00~21:00,N,N,N,,,,,,,,N,N,N,,,
112708,엠케이 바,부산광역시 수영구,N,Y,N,N,Y,N,,평일 07:00~02:00,N,N,N,전화예약,,,광안리 해수욕장,35.1537687,129.118499,681.192088,N,N,N,,,
112710,해연정,부산광역시 수영구,Y,N,N,N,N,N,,매일 10:00~22:30,N,N,N,전화예약,,http://www.ahompy.com/0517577277/,,,,,N,N,N,,,
112719,뚜쥬루과자점,부산광역시 수영구,N,N,N,N,N,N,,매일 07:00~23:30,N,N,N,,,,,,,,N,N,N,,,
126570,동해횟집,부산광역시 서구,Y,N,N,N,N,N,목요일,매일 09:00~23:00,N,N,N,전화예약,,,송도해상케이블카,35.0768815,129.022874,52.724262,N,N,N,,,
126584,물레방아횟집,부산광역시 서구,N,N,N,N,N,N,수요일,매일 00:00~24:00,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,688.870849,N,N,N,,,
126587,흑산도홍어집,부산광역시 서구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
126588,미스터블랙,부산광역시 서구,N,N,N,N,N,N,,,N,N,N,,,,송도해상케이블카,35.0768815,129.022874,645.636799,N,N,N,,,
126598,송미생아구찜,부산광역시 서구,Y,N,N,N,Y,N,,,N,N,Y,,,http://cityfood.co.kr/file2/h_0130/64975/index.html,송도해상케이블카,35.0768815,129.022874,558.7125,N,N,N,,,
126599,송화,부산광역시 서구,N,N,N,N,N,N,,,N,N,N,,,,,,,,N,N,N,,,
127136,황포냉면,부산광역시 해운대구,Y,N,N,N,N,Y,월요일,,N,N,Y,"전화예약,온라인예약",네이버,http://instagram.com/hwangpo_haeundae_,,,,,N,N,N,,,
