식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명
395559,이조보쌈,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 11:30~22:00,N,N,N,N,,,선유도공원,37.54238,126.9018,367.425787,N,N,N,
395607,카페 엘디아,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,월요일,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,286.010241,N,Y,Y,
395695,빈플러스,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,248.846389,N,N,N,
395808,커피101스트릿 당산점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 08:00~22:00, 주말 10:00~20:00",N,N,N,N,,,선유도공원,37.54238,126.9018,274.493025,N,N,N,
426856,콩두 선유도점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,N,N,,http://cityfood.co.kr/h9/kongdu,선유도공원,37.54238,126.9018,311.93538,N,N,N,
426858,당산주먹고기,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,연중무휴,매일 14:00~02:00,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,344.794014,N,N,N,
426867,엉터리생고기 당산점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 11:00~24:00, 공휴일 16:00~23:00",N,N,N,N,,http://www.ungteori.com/,선유도공원,37.54238,126.9018,357.262043,N,N,N,
426888,천이오겹살 선유도점,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,275.974553,N,N,N,
426898,레드인,서울특별시 영등포구,0,0,N,Y,N,Y,Y,Y,,매일 19:00~04:00,N,N,N,"전화예약,온라인예약",네이버,http://redin.modoo.at/,선유도공원,37.54238,126.9018,488.297464,N,N,N,
426907,부산포산꼼장어 당산점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,"평일 16:00~01:00, 토요일 16:00~01:00",N,N,N,N,,,선유도공원,37.54238,126.9018,286.986832,N,N,N,
426915,코지로,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,매일 18:00~03:00,N,N,N,"전화예약,온라인예약",네이버,,선유도공원,37.54238,126.9018,488.297464,N,N,N,
426916,시로우마,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,일요일,"평일 17:30~22:30, 주말 17:00~21:00",N,N,N,"전화예약,온라인예약",네이버,,선유도공원,37.54238,126.9018,332.968526,N,N,N,
426970,스퀘어21,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,,N,N,N,"전화예약,온라인예약",네이버,"http://square21.modoo.at/,http://blog.naver.com/square2121",선유도공원,37.54238,126.9018,311.93538,N,Y,Y,
427020,자리,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,,N,N,N,전화예약,,"http://zaricompany.com,http://www.instagram.com/cafe_zari",선유도공원,37.54238,126.9018,186.630233,N,N,N,
427024,아이엠이자카야,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,,N,N,N,전화예약,,"http://blog.naver.com/scw38317,https://iamyijakaya.modoo.at/",선유도공원,37.54238,126.9018,315.259103,N,N,N,
427063,투썸플레이스 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 09:00~24:00,N,N,N,N,,http://www.twosome.co.kr/,선유도공원,37.54238,126.9018,200.303038,N,N,N,
462415,남오토코 선유도점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 11:00~03:00,N,N,Y,N,,,선유도공원,37.54238,126.9018,274.929349,N,N,N,
462467,코지로,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,일요일,매일 18:00~03:00,N,N,N,"전화예약,온라인예약",네이버,http://all26352933.modoo.at/,선유도공원,37.54238,126.9018,358.287965,N,N,N,
462524,당산 팔팔껍데기,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,매일 15:00~00:00,N,N,N,"전화예약,온라인예약",네이버,"http://palpalpig.co.kr,http://www.instagram.com/88pig_dangsan",선유도공원,37.54238,126.9018,358.287965,N,N,N,
462638,제주회집,서울특별시 영등포구,0,0,Y,N,N,N,Y,Y,,매일 11:00~23:00,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,238.137995,N,N,N,
462660,인기명 선유도점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,"평일 11:30~23:00, 주말 11:30~23:00",N,N,N,전화예약,,http://www.inkimyung.com/,선유도공원,37.54238,126.9018,244.766988,N,N,N,
462748,버거킹 당산역점,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,매일 09:00~23:00,N,N,N,N,,,선유도공원,37.54238,126.9018,378.520363,N,N,N,
462798,홈앤브레드,서울특별시 영등포구,0,0,N,N,N,N,Y,N,"주말, 공휴일",평일 07:30~20:30,N,N,N,온라인예약,네이버,"http://blog.naver.com/homeandbread,https://www.instagram.com/home.n.bread/",선유도공원,37.54238,126.9018,436.986157,N,Y,Y,
462799,파리바게뜨 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 07:00~23:30, 평일 07:00~22:00",N,N,N,전화예약,,"http://www.paris.co.kr/,http://blog.naver.com/paocoffee",선유도공원,37.54238,126.9018,142.199459,N,N,N,
502196,왕돈까스&왕냉면 선유도점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,244.766988,N,N,N,
524629,AUBE,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,,"평일 10:00~21:00, 주말 11:00~19:00",N,N,N,N,,https://www.instagram.com/aubecafe,선유도공원,37.54238,126.9018,415.794955,N,Y,Y,
538702,메가커피 당산역점,서울특별시 영등포구,20,0,N,Y,N,N,Y,Y,연중무휴,"평일 07:30~22:30, 공휴일 08:30~21:30",N,N,N,N,레드테이블,,선유도공원,37.54238,126.9018,456.057433,Y,N,N,
541520,시간의정원,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,188.181735,N,N,N,
542353,요거프레소 선유도점,서울특별시 영등포구,0,49,N,N,N,N,Y,N,월요일,"평일 11:00~22:00, 토요일 11:00~22:00",N,N,Y,N,레드테이블,http://www.yogerpresso.co.kr/,선유도공원,37.54238,126.9018,299.200411,N,Y,Y,
547123,동해반점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 10:30~21:00,N,N,Y,N,레드테이블,,선유도공원,37.54238,126.9018,222.901785,N,N,N,
547963,깐부치킨 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 16:00~02:00,N,N,N,N,,http://www.kkanbu.co.kr/,선유도공원,37.54238,126.9018,227.182082,N,N,N,
549802,카페 워너비,서울특별시 영등포구,52,0,Y,Y,N,N,Y,N,,"평일 08:00~22:00, 공휴일 11:00~22:00",N,N,N,N,레드테이블,,선유도공원,37.54238,126.9018,299.200411,N,N,N,
550493,코하루,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,일요일,,N,N,N,전화예약,,http://instagram.com/izakaya_koharu,선유도공원,37.54238,126.9018,366.827419,N,N,N,
551476,쥬크비어,서울특별시 영등포구,82,0,Y,Y,N,N,Y,Y,일요일,매일 17:00~02:00,N,N,Y,"전화예약,온라인예약","네이버 , 레드테이블",http://linktr.ee/jukebeer,선유도공원,37.54238,126.9018,456.057433,N,N,N,
552231,호운양꼬치,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 15:00~01:00,N,N,Y,N,,,선유도공원,37.54238,126.9018,299.200411,N,N,N,
553170,부산아지매국밥 당산점,서울특별시 영등포구,0,57,N,N,N,N,Y,N,,"매일 00:00~24:00, 일요일 21:00~09:00",N,N,Y,N,레드테이블,"http://www.busanajimae.com/,https://www.facebook.com/busan9882/,https://www.instagram.com/busan_ajimae/,http://m.blog.naver.com/busan9882",선유도공원,37.54238,126.9018,492.689656,N,N,N,
562198,태기산더덕순대,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 00:00~24:00,N,N,N,N,,,선유도공원,37.54238,126.9018,272.101879,N,N,N,
567780,월남선생 선유도역점,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,토요일,매일 11:00~22:00,N,N,Y,전화예약,,,선유도공원,37.54238,126.9018,252.243779,N,N,N,
568539,오목집 당산점,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,매일 11:30~24:00,N,N,Y,전화예약,,https://www.instagram.com/sgf_life/,선유도공원,37.54238,126.9018,315.672234,N,N,N,
569379,플래브,서울특별시 영등포구,0,0,Y,N,N,N,Y,Y,,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,325.766026,N,Y,Y,
593568,3.5cm왕소금구이,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,299.200411,N,N,N,
600000,봉구스밥버거 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 07:00~20:30, 주말 09:00~18:30",N,N,Y,전화예약,,http://www.bongousse.net,선유도공원,37.54238,126.9018,262.090423,N,N,N,
608009,이삭토스트 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 07:00~21:00, 일요일 08:00~20:00",N,N,Y,N,,,선유도공원,37.54238,126.9018,187.916813,N,Y,Y,
623105,아리수만찬,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,"매일 11:00~00:30, 매일 11:00~24:00",N,N,N,N,,https://arisudinner.modoo.at,선유도공원,37.54238,126.9018,788.458809,N,N,N,
638793,카페설리번 당산점,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,"평일 09:00~22:00, 일요일 10:00~22:00",N,Y,N,N,,https://www.instagram.com/cafe_sullivan/,선유도공원,37.54238,126.9018,334.114197,N,N,N,
639997,감성커피 당산역점,서울특별시 영등포구,0,0,N,N,N,N,Y,Y,,매일 08:00~22:00,N,N,N,N,,,선유도공원,37.54238,126.9018,464.362772,N,N,N,
650627,담소소사골순대육개장 선유도역점,서울특별시 영등포구,0,0,Y,N,N,N,Y,Y,토요일,"평일 10:30~22:30, 주말 11:00~21:30",N,N,N,N,,,선유도공원,37.54238,126.9018,244.766988,N,N,N,
651230,어쨌든술집,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,"평일 19:00~02:00, 주말 19:00~02:00",N,N,N,N,,https://www.instagram.com/anyway_pub88/,선유도공원,37.54238,126.9018,331.651045,N,N,N,
655017,오늘의빵,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,매일 00:00~24:00,N,N,N,N,,,선유도공원,37.54238,126.9018,215.098579,N,N,N,
657958,북해도,서울특별시 영등포구,0,0,Y,Y,N,N,Y,N,공휴일,평일 11:00~22:00,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,378.584513,N,N,N,
658515,육개본가,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,,N,N,N,N,,,선유도공원,37.54238,126.9018,299.200411,N,N,N,
660143,아일360,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,매일 11:30~23:00,N,N,N,전화예약,,https://www.parkhotelgroup.com/kr/yeongdeungpo/isle360,선유도공원,37.54238,126.9018,140.109858,N,N,N,
662108,내일식당,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,http://www.instagram.com/naeil.sik,선유도공원,37.54238,126.9018,368.076068,N,Y,Y,
671651,뚜스뚜스 선유점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,연중무휴,매일 07:00~01:00,N,N,Y,온라인예약,"네이버,레드테이블","https://www.instagram.com/toustouscoffee/,http://www.toustous.co.kr",선유도공원,37.54238,126.9018,130.428598,N,Y,Y,
679504,공간다반사,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,,N,N,N,N,,http://blog.naver.com/baesiso,선유도공원,37.54238,126.9018,351.677275,N,N,N,
701980,베베커피로스터즈,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,"일요일, 공휴일","평일 07:30~19:00, 토요일 12:00~16:00",N,N,N,N,,,선유도공원,37.54238,126.9018,386.927192,N,Y,Y,
703440,기사님식당,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,토요일,매일 09:00~22:00,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,154.346234,N,N,N,
704443,피크니크,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,"평일 10:00~22:00, 주말 10:00~22:00, 공휴일 10:00~22:00",N,N,Y,전화예약,,"http://picniq.kr,http://www.instagram.com/pic_niq",선유도공원,37.54238,126.9018,153.619017,N,N,N,
707296,선어수산52,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,일요일,"평일 11:30~23:30, 토요일 17:30~23:30",N,N,N,전화예약,,,선유도공원,37.54238,126.9018,368.076068,N,N,N,
708843,강강술래 당산점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,연중무휴,매일 11:30~22:00,N,Y,Y,전화예약,,,선유도공원,37.54238,126.9018,426.040082,N,N,N,
710942,선유우동,서울특별시 영등포구,0,0,N,N,N,N,Y,N,일요일,매일 11:00~21:00,N,N,N,N,,,선유도공원,37.54238,126.9018,160.198391,N,Y,Y,
736796,텐진라멘 선유도점,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,"일요일, 공휴일","토요일 11:30~15:00, 평일 11:30~21:00",N,N,N,N,,,선유도공원,37.54238,126.9018,154.998974,N,N,N,
740723,블랙모티브 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,Y,N,,,선유도공원,37.54238,126.9018,185.731438,N,N,N,
742008,파리바게뜨 당산포스빌점,서울특별시 영등포구,18,0,N,N,N,N,Y,N,,매일 07:00~23:30,N,N,Y,N,레드테이블,http://www.paris.co.kr/,선유도공원,37.54238,126.9018,456.057433,N,N,N,
745991,에그드랍 선유도역점,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,"평일 08:00~20:00, 공휴일 08:30~20:00",N,N,N,N,,http://www.instagram.com/eggdrop_sun.you.do,선유도공원,37.54238,126.9018,146.291887,N,N,N,
748666,STEADY SALAD,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,공휴일,평일 08:00~20:00,N,N,Y,N,,,선유도공원,37.54238,126.9018,376.79223,N,N,N,
762853,카페크렘므,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 08:00~18:00, 공휴일 10:00~17:00",N,N,N,전화예약,,,선유도공원,37.54238,126.9018,227.182082,N,N,N,
766267,나인티커피,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,"평일 08:00~18:00, 공휴일 10:00~18:00",N,N,N,N,,http://instagram.com/ninetycoffee90,선유도공원,37.54238,126.9018,315.487745,N,N,N,
766551,써브웨이 당산역점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,매일 07:00~24:00,N,N,Y,N,,"http://www.subway.co.kr/,http://www.facebook.com/subwaykr,https://www.instagram.com/subwaykorea",선유도공원,37.54238,126.9018,378.520363,N,N,N,
767156,신가양평해장,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,,매일 07:30~22:30,N,N,N,N,,,선유도공원,37.54238,126.9018,252.243779,N,N,N,
767833,밥술술,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,일요일,,N,N,N,전화예약,,http://www.instagram.com/babsulsul,선유도공원,37.54238,126.9018,78.715567,N,N,N,
772027,할리스커피 선유도역점TS카페,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,매일 08:00~22:00,N,N,N,N,,"http://www.hollys.co.kr/,https://www.facebook.com/EnjoyHollys,https://www.instagram.com/hollyscoffee.official/",선유도공원,37.54238,126.9018,353.696824,N,N,N,
777888,김영희동태찜코다리냉면 당산점,서울특별시 영등포구,0,0,Y,N,N,N,Y,N,일요일,평일 11:00~23:00,N,N,N,N,,https://blog.naver.com/ssong10921/221609824841,선유도공원,37.54238,126.9018,318.58731,N,N,N,
778796,드롭탑 선유도파크호텔점,서울특별시 영등포구,0,0,Y,Y,N,N,Y,Y,,매일 08:00~24:00,N,Y,N,전화예약,,"http://www.cafedroptop.com/,http://www.facebook.com/cafedroptopkr,http://www.instagram.com/droptop_official,http://blog.naver.com/droptop2011",선유도공원,37.54238,126.9018,140.109858,N,N,N,
781522,카페볼로냐,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,매일 12:00~22:00,N,N,N,전화예약,,https://blog.naver.com/epican2019,선유도공원,37.54238,126.9018,252.243779,N,Y,Y,
798280,함박마니,서울특별시 영등포구,30,0,N,N,N,N,Y,N,연중무휴,,N,N,Y,N,,http://0226331278.tshome.co.kr/,선유도공원,37.54238,126.9018,334.114197,N,N,N,
801765,도미라마라탕,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,매일 10:30~22:00,N,N,Y,전화예약,,,선유도공원,37.54238,126.9018,223.049292,N,N,N,
802579,고기주방,서울특별시 영등포구,0,0,N,Y,N,N,Y,Y,,,N,N,N,N,,https://www.instagram.com/meatkitchen_/,선유도공원,37.54238,126.9018,334.114197,N,N,N,
806094,신시대마라탕 쌀국수,서울특별시 영등포구,0,0,N,Y,N,N,Y,N,,매일 11:00~23:00,N,N,Y,N,,,선유도공원,37.54238,126.9018,468.486504,N,N,N,
868977,그맛분식,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,Y,N,레드테이블,,선유도공원,37.54238,126.9018,278.156339,N,N,N,
871088,모스버거 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 10:00~22:00,N,N,N,N,,,선유도공원,37.54238,126.9018,159.491519,N,N,N,
874397,한솥도시락 선유도역점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 08:00~21:00,N,N,N,N,,,선유도공원,37.54238,126.9018,203.589388,N,N,N,
874560,아웃백스테이크하우스 딜리버리 당산점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,매일 11:00~21:30,N,N,N,N,,,선유도공원,37.54238,126.9018,266.743068,N,N,N,
876211,룸포케익,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,456.057433,N,N,N,
876944,부쳐샵 선유도점,서울특별시 영등포구,0,0,Y,Y,N,N,N,Y,,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,244.766988,N,N,N,
876955,오이락우동,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,126.489452,N,N,N,
879256,오파네,서울특별시 영등포구,0,0,N,N,N,N,N,N,일요일,매일 11:00~20:00,N,N,N,N,,,선유도공원,37.54238,126.9018,315.487745,N,N,N,
880462,한국메이커스 협동조합,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,301.576042,N,N,N,
882538,아첸데레,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,266.743068,N,N,N,
883092,진심디자인,서울특별시 영등포구,0,0,Y,N,N,N,N,Y,,매일 12:00~21:00,N,N,N,N,,,선유도공원,37.54238,126.9018,236.023892,N,N,N,
888972,선유서가,서울특별시 영등포구,0,0,N,Y,N,N,N,N,,"평일 08:30~21:00, 공휴일 10:00~21:00",N,N,N,N,,,선유도공원,37.54238,126.9018,602.113607,N,N,N,
889222,빅핑거 선유도점,서울특별시 영등포구,0,0,N,N,N,N,N,N,토요일,"평일 08:00~20:00, 일요일 10:00~20:00",N,N,N,N,,,선유도공원,37.54238,126.9018,227.457506,N,N,N,
944667,커피라이커스 로스팅컴퍼니,서울특별시 영등포구,0,0,N,Y,N,N,N,Y,,,N,N,N,N,,,선유도공원,37.54238,126.9018,414.775123,N,N,N,
946424,하다식당,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,244.766988,N,N,N,
947047,날쌘카페 당산점,서울특별시 영등포구,0,0,Y,N,N,N,N,Y,,매일 09:30~20:00,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,266.743068,N,N,N,
948087,호두붐 당산2호점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,363.352604,N,N,N,
948942,커피런,서울특별시 영등포구,0,0,N,N,N,N,N,N,일요일,,N,N,N,N,,,선유도공원,37.54238,126.9018,144.016418,N,N,N,
949773,스파게티스토리 선유도점,서울특별시 영등포구,0,0,Y,Y,N,N,N,N,,매일 11:00~20:00,N,N,N,N,,,선유도공원,37.54238,126.9018,247.834938,N,N,N,
953908,스타벅스 유도역1번출구점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,122.297354,N,Y,Y,
954844,보통의 낭만,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,267.77738,N,Y,Y,
959987,비에이치씨 한강양화공원점,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,783.088691,N,N,N,
960718,버드폭,서울특별시 영등포구,0,0,Y,N,N,N,N,Y,,,N,N,N,N,,,선유도공원,37.54238,126.9018,311.93538,N,N,N,
961581,마이로제,서울특별시 영등포구,0,0,N,Y,N,N,N,Y,일요일,,N,N,N,N,,,선유도공원,37.54238,126.9018,334.114197,N,Y,Y,
965947,건강한에프앤비,서울특별시 영등포구,0,0,N,N,N,N,N,N,,,N,N,N,N,,,선유도공원,37.54238,126.9018,334.114197,N,N,N,
967630,그냥아무거나 선유점,서울특별시 영등포구,0,0,Y,N,N,N,N,N,,,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,315.487745,N,N,N,
971118,홍익스테이크 당산점,서울특별시 영등포구,0,0,N,N,N,N,N,Y,,매일 11:00~22:00,N,N,N,전화예약,,,선유도공원,37.54238,126.9018,334.114197,N,N,N,
971123,김밥천국,서울특별시 영등포구,0,0,N,Y,N,N,N,N,일요일,"매일 08:00~20:00, 토요일 08:00~14:00",N,N,N,N,,,선유도공원,37.54238,126.9018,311.190233,N,N,N,
15364,청수우동메밀냉면,서울특별시 영등포구,72,0,N,N,N,N,Y,N,연중무휴,매일 11:00~21:00,N,N,N,N,레드테이블,,서울색공원,37.52634,126.9336,259.624644,N,N,N,
15405,여의루,서울특별시 영등포구,53,0,Y,N,N,N,Y,N,,매일 11:00~22:00,N,N,N,"전화예약,온라인예약","네이버 , 레드테이블",,서울색공원,37.52634,126.9336,202.383273,N,N,N,
17587,본도시락 동여의도점,서울특별시 영등포구,0,0,N,N,N,N,Y,N,,"평일 09:00~20:00, 토요일 09:00~20:00, 일요일 09:00~20:00",N,N,N,N,,,서울색공원,37.52634,126.9336,204.674168,N,N,N,
