식당(ID),식당명,지역명,입식좌석수,좌식좌석수,주차가능여부,와이파이제공여부,놀이방유무,반려동물입장가능여부,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,택배판매유무,배리어프리유무,배달서비스유무,예약방식명,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,키오스크유무,모바일페이먼트유무,스마트오더유무,대표메뉴명,식당상태
239414,명진맛집,전라남도 목포시,40,0,N,N,N,N,Y,N,,매일 10:00~24:00,N,N,N,온라인예약,네이버,https://m.blog.naver.com/PostList.nhn?blogId=tmeodtmdk321,목포평화광장,34.79666,126.4338,450.965658,N,N,N,,운영중
240714,아이러브피자&치킨 연산북항점,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,운영중
243195,계절포차,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
243873,청해루,전라남도 목포시,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"짜장면, 짬뽕, 탕수육",운영중
246675,부르스타치킨호프,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,폐업
249630,나루터뷔페6000,전라남도 목포시,0,0,N,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,,미확인
255445,남태평양,전라남도 목포시,0,0,Y,N,N,N,N,N,,,N,N,N,N,,,,,,,N,N,N,"광어, 참돔, 낙지",운영중
259297,진미뼈해장국,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,842.301541,N,N,N,,운영중
259299,사랑방,전라남도 목포시,0,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 관광특구,34.81188,126.3923,374.707922,N,N,N,,운영중
259303,예향정 하당점,전라남도 목포시,64,0,N,N,N,N,Y,N,연중무휴,매일 10:30~21:30,N,N,Y,N,,,목포 갓바위,34.79343,126.425,472.980564,N,N,N,,운영중
259304,막둥이네포차,전라남도 목포시,16,16,N,N,N,N,Y,N,,,N,N,Y,N,,,멜라콩다리 비석,34.7939,126.3879,512.747544,Y,N,N,,운영중
259305,튼실이네 전복,전라남도 목포시,0,0,Y,Y,N,N,Y,Y,,매일 11:30~22:00,N,N,N,N,레드테이블,http://www.instagram.com/yun.moon.juny,목포평화광장,34.79666,126.4338,172.518129,N,N,N,,운영중
259307,별난명가,전라남도 목포시,34,0,N,N,N,N,Y,N,,,N,N,N,N,,,멜라콩다리 비석,34.7939,126.3879,493.449187,Y,N,N,,운영중
259309,월성식당,전라남도 목포시,12,16,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,115.883418,N,N,N,,운영중
259310,영양돌솥비빔밥,전라남도 목포시,30,64,N,N,N,N,Y,N,,,N,N,N,N,,,목포평화광장,34.79666,126.4338,172.518129,N,N,N,,운영중
259312,김밥나라,전라남도 목포시,20,0,N,N,N,N,Y,N,,,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,683.476198,N,N,N,,운영중
259313,본전회수산,전라남도 목포시,80,56,Y,N,N,N,Y,N,,매일 11:30~23:59,N,N,N,N,,,목포평화광장,34.79666,126.4338,278.95545,N,N,N,,운영중
259315,제일먹거리,전라남도 목포시,0,36,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,746.866346,N,N,N,,운영중
259316,와우한우식육식당,전라남도 목포시,0,48,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,527.81893,N,N,N,,운영중
259317,대뽕순대,전라남도 목포시,24,0,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,486.198109,N,N,N,,운영중
259321,위하여포차,전라남도 목포시,20,28,N,N,N,N,Y,N,,,N,N,N,N,,,장미의거리,34.80222,126.4258,686.412566,N,N,N,,운영중
259324,맘스터치 산정점,전라남도 목포시,28,0,N,N,N,N,Y,N,,매일 11:00~23:00,N,N,Y,N,,http://www.momstouch.co.kr/,노을공원,34.80896,126.3658,641.718544,N,N,N,,운영중
259325,원조목살집,전라남도 목포시,21,0,N,N,N,N,Y,N,일요일,"매일 17:00~22:00, 토요일 17:00~22:00",N,N,N,N,,,목포평화광장,34.79666,126.4338,243.490024,N,N,N,,운영중
259327,한스델리 목포점,전라남도 목포시,0,0,N,Y,N,N,Y,N,연중무휴,매일 11:00~22:00,N,N,N,N,,"http://www.hansdeli.com,https://www.instagram.com/hansdeli/,https://www.facebook.com/hansdeli,https://blog.naver.com/myhansdeli",노적봉,34.78693,126.3846,197.805705,N,N,N,,운영중
259329,이왕이면오리먹자,전라남도 목포시,0,0,Y,N,N,N,Y,Y,,매일 11:00~10:00,N,N,Y,전화예약,,https://instagram.com/kingduck59?igshid=1639fshq8tr0t,목포평화광장,34.79666,126.4338,395.032256,N,N,N,,운영중
259331,홍콩대반점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 10:00~21:00,N,N,N,N,,,목포 종합수산시장,34.7877803,126.38989,363.904317,N,N,N,,운영중
259332,교촌치킨 용해점,전라남도 목포시,28,0,N,N,N,N,Y,N,연중무휴,매일 12:00~24:00,N,N,Y,N,,http://kyochon.com/,목포 관광특구,34.81188,126.3923,673.367764,N,N,N,,운영중
259333,맘스터치 목포MBC점,전라남도 목포시,0,0,N,N,N,N,Y,N,,매일 10:00~23:00,N,N,Y,N,,http://www.momstouch.co.kr/,목포시립도서관,34.80355,126.4031,302.561905,N,N,N,,운영중
259334,서귀포횟집식당,전라남도 목포시,16,60,N,N,N,N,Y,N,,,N,N,N,N,,,노적봉,34.78693,126.3846,106.726064,N,N,N,,운영중
